"","NAME","Year","Month","Day","PRCP","SNOW","SNWD"
"499","HANOVER, NH US",1896,11,6,0,0,NA
"500","HANOVER, NH US",1896,11,7,0,0,NA
"501","HANOVER, NH US",1896,11,8,0.2,0,NA
"502","HANOVER, NH US",1896,11,9,0,0,NA
"503","HANOVER, NH US",1896,11,10,0,0,NA
"504","HANOVER, NH US",1896,11,11,0.18,0,NA
"505","HANOVER, NH US",1896,11,12,0,0,NA
"506","HANOVER, NH US",1896,11,13,0,0,NA
"507","HANOVER, NH US",1896,11,15,0,0,NA
"508","HANOVER, NH US",1896,11,16,0,0,NA
"509","HANOVER, NH US",1896,11,17,0,0,NA
"510","HANOVER, NH US",1896,11,18,0,0,NA
"511","HANOVER, NH US",1896,11,19,0,0,NA
"512","HANOVER, NH US",1896,11,20,0,0,NA
"513","HANOVER, NH US",1896,11,21,0.53,4,NA
"514","HANOVER, NH US",1896,11,22,0,0,NA
"515","HANOVER, NH US",1896,11,23,0,0,NA
"516","HANOVER, NH US",1896,11,24,0,0,NA
"517","HANOVER, NH US",1896,11,25,0,0,NA
"518","HANOVER, NH US",1896,11,26,0,0,NA
"519","HANOVER, NH US",1896,11,27,0,0,NA
"520","HANOVER, NH US",1896,11,28,0.34,0,NA
"521","HANOVER, NH US",1896,11,30,0,0,NA
"522","HANOVER, NH US",1896,12,1,0,0,NA
"523","HANOVER, NH US",1896,12,2,0,0,NA
"524","HANOVER, NH US",1896,12,3,0,0,NA
"525","HANOVER, NH US",1896,12,4,0,0,NA
"526","HANOVER, NH US",1896,12,5,0,0,NA
"527","HANOVER, NH US",1896,12,6,0,0,NA
"528","HANOVER, NH US",1896,12,7,0,0,NA
"529","HANOVER, NH US",1896,12,9,0.71,0,NA
"530","HANOVER, NH US",1896,12,10,0,0,NA
"531","HANOVER, NH US",1896,12,11,0,0,NA
"532","HANOVER, NH US",1896,12,12,0,0,NA
"533","HANOVER, NH US",1896,12,13,0,0,NA
"534","HANOVER, NH US",1896,12,14,0,0,NA
"535","HANOVER, NH US",1896,12,15,0,0,NA
"536","HANOVER, NH US",1896,12,16,0,0,NA
"537","HANOVER, NH US",1896,12,17,0,0,NA
"538","HANOVER, NH US",1896,12,18,0,0,NA
"539","HANOVER, NH US",1896,12,19,0,0,NA
"540","HANOVER, NH US",1896,12,20,0,0,NA
"541","HANOVER, NH US",1896,12,21,0,0,NA
"542","HANOVER, NH US",1896,12,22,0,0,NA
"543","HANOVER, NH US",1896,12,23,0,0,NA
"544","HANOVER, NH US",1896,12,24,0,0,NA
"545","HANOVER, NH US",1896,12,25,0,0,NA
"546","HANOVER, NH US",1896,12,26,0,0,NA
"547","HANOVER, NH US",1896,12,27,0,0,NA
"548","HANOVER, NH US",1896,12,28,0,0,NA
"549","HANOVER, NH US",1896,12,29,0,0,NA
"550","HANOVER, NH US",1896,12,30,0,0,NA
"551","HANOVER, NH US",1896,12,31,0,0,NA
"552","HANOVER, NH US",1897,1,1,0,0,NA
"553","HANOVER, NH US",1897,1,2,0,0,NA
"554","HANOVER, NH US",1897,1,3,0,0,NA
"555","HANOVER, NH US",1897,1,4,0,0,NA
"556","HANOVER, NH US",1897,1,5,0.46,0,NA
"557","HANOVER, NH US",1897,1,6,0.06,1,NA
"558","HANOVER, NH US",1897,1,7,0,0,NA
"559","HANOVER, NH US",1897,1,8,0,0,NA
"560","HANOVER, NH US",1897,1,9,0,0,NA
"561","HANOVER, NH US",1897,1,10,0,0,NA
"562","HANOVER, NH US",1897,1,11,0,0,NA
"563","HANOVER, NH US",1897,1,12,0,0,NA
"564","HANOVER, NH US",1897,1,13,0,0,NA
"565","HANOVER, NH US",1897,1,14,0,0,NA
"566","HANOVER, NH US",1897,1,15,0,0,NA
"567","HANOVER, NH US",1897,1,16,0,0,NA
"568","HANOVER, NH US",1897,1,18,0.23,0,NA
"569","HANOVER, NH US",1897,1,19,0,0,NA
"570","HANOVER, NH US",1897,1,20,0,0,NA
"571","HANOVER, NH US",1897,1,21,0.7,8,NA
"572","HANOVER, NH US",1897,1,22,0.04,0.5,NA
"573","HANOVER, NH US",1897,1,23,0.12,1,NA
"574","HANOVER, NH US",1897,1,24,0,0,NA
"575","HANOVER, NH US",1897,1,25,0,0,NA
"576","HANOVER, NH US",1897,1,26,0,0,NA
"577","HANOVER, NH US",1897,1,27,0,0,NA
"578","HANOVER, NH US",1897,1,28,1.27,14,NA
"579","HANOVER, NH US",1897,1,29,0,0,NA
"580","HANOVER, NH US",1897,1,30,0,0,NA
"581","HANOVER, NH US",1897,1,31,0,0,NA
"582","HANOVER, NH US",1897,2,1,0,0,NA
"583","HANOVER, NH US",1897,2,2,0,0,NA
"584","HANOVER, NH US",1897,2,3,0,0,NA
"585","HANOVER, NH US",1897,2,4,0,0,NA
"586","HANOVER, NH US",1897,2,5,0,0,NA
"587","HANOVER, NH US",1897,2,6,0,0,NA
"588","HANOVER, NH US",1897,2,7,0.58,0,NA
"589","HANOVER, NH US",1897,2,8,0,0,NA
"590","HANOVER, NH US",1897,2,9,0,0,NA
"591","HANOVER, NH US",1897,2,10,0,0,NA
"592","HANOVER, NH US",1897,2,11,0,0,NA
"593","HANOVER, NH US",1897,2,12,0.32,3,NA
"594","HANOVER, NH US",1897,2,13,0,0,NA
"595","HANOVER, NH US",1897,2,14,0,0,NA
"596","HANOVER, NH US",1897,2,15,0,0,NA
"597","HANOVER, NH US",1897,2,16,0.12,1.3,NA
"598","HANOVER, NH US",1897,2,17,0,0,NA
"599","HANOVER, NH US",1897,2,18,0,0,NA
"600","HANOVER, NH US",1897,2,19,0.05,0.5,NA
"601","HANOVER, NH US",1897,2,20,0,0,NA
"602","HANOVER, NH US",1897,2,21,0.12,1,NA
"603","HANOVER, NH US",1897,2,22,0,0,NA
"604","HANOVER, NH US",1897,2,23,0.45,3.5,NA
"605","HANOVER, NH US",1897,2,24,0,0,NA
"606","HANOVER, NH US",1897,2,25,0,0,NA
"607","HANOVER, NH US",1897,2,26,0,0,NA
"608","HANOVER, NH US",1897,2,27,0,0,NA
"609","HANOVER, NH US",1897,3,1,0.12,1,NA
"610","HANOVER, NH US",1897,3,2,0,0,NA
"611","HANOVER, NH US",1897,3,3,0.72,3,NA
"612","HANOVER, NH US",1897,3,4,0,0,NA
"613","HANOVER, NH US",1897,3,5,0.03,0.5,NA
"614","HANOVER, NH US",1897,3,6,0,0,NA
"615","HANOVER, NH US",1897,3,7,0,0,NA
"616","HANOVER, NH US",1897,3,8,0,0,NA
"617","HANOVER, NH US",1897,3,9,0,0,NA
"618","HANOVER, NH US",1897,3,10,0.6,0,NA
"619","HANOVER, NH US",1897,3,11,0,0,NA
"620","HANOVER, NH US",1897,3,12,0.08,0,NA
"621","HANOVER, NH US",1897,3,13,0,0,NA
"622","HANOVER, NH US",1897,3,14,0.42,4.5,NA
"623","HANOVER, NH US",1897,3,15,0,0,NA
"624","HANOVER, NH US",1897,3,16,0,0,NA
"625","HANOVER, NH US",1897,3,17,0,0,NA
"626","HANOVER, NH US",1897,3,18,0,0,NA
"627","HANOVER, NH US",1897,3,19,0,0,NA
"628","HANOVER, NH US",1897,3,20,0.3,0,NA
"629","HANOVER, NH US",1897,3,21,0.07,0,NA
"630","HANOVER, NH US",1897,3,22,0,0,NA
"631","HANOVER, NH US",1897,3,23,0.02,0,NA
"632","HANOVER, NH US",1897,3,24,0.69,4,NA
"633","HANOVER, NH US",1897,3,25,0,0,NA
"634","HANOVER, NH US",1897,3,26,0,0,NA
"635","HANOVER, NH US",1897,3,27,0,0,NA
"636","HANOVER, NH US",1897,3,28,0,0,NA
"637","HANOVER, NH US",1897,3,29,0,0,NA
"638","HANOVER, NH US",1897,3,30,0,0,NA
"639","HANOVER, NH US",1897,3,31,0,0,NA
"640","HANOVER, NH US",1897,4,1,0,0,NA
"641","HANOVER, NH US",1897,4,2,0,0,NA
"642","HANOVER, NH US",1897,4,3,0,0,NA
"643","HANOVER, NH US",1897,4,4,0,0,NA
"644","HANOVER, NH US",1897,4,5,0.01,0,NA
"645","HANOVER, NH US",1897,4,6,0,0,NA
"646","HANOVER, NH US",1897,4,7,0,0,NA
"647","HANOVER, NH US",1897,4,8,0,0,NA
"648","HANOVER, NH US",1897,4,9,1.3,4.5,NA
"649","HANOVER, NH US",1897,4,10,0,0,NA
"650","HANOVER, NH US",1897,4,11,0,0,NA
"651","HANOVER, NH US",1897,4,12,0,0,NA
"652","HANOVER, NH US",1897,4,13,0,0,NA
"653","HANOVER, NH US",1897,4,14,0,0,NA
"654","HANOVER, NH US",1897,4,15,0.88,0,NA
"655","HANOVER, NH US",1897,4,17,0.4,0,NA
"656","HANOVER, NH US",1897,4,18,0,0,NA
"657","HANOVER, NH US",1897,4,19,0,0,NA
"658","HANOVER, NH US",1897,4,20,0,0,NA
"659","HANOVER, NH US",1897,4,21,0,0,NA
"660","HANOVER, NH US",1897,4,22,0,0,NA
"661","HANOVER, NH US",1897,4,23,0,0,NA
"662","HANOVER, NH US",1897,4,24,0,0,NA
"663","HANOVER, NH US",1897,4,25,0.01,0,NA
"664","HANOVER, NH US",1897,4,26,0,0,NA
"665","HANOVER, NH US",1897,4,27,0,0,NA
"666","HANOVER, NH US",1897,4,28,0,0,NA
"667","HANOVER, NH US",1897,4,29,0,0,NA
"668","HANOVER, NH US",1897,4,30,0,0,NA
"669","HANOVER, NH US",1897,10,1,0,0,NA
"670","HANOVER, NH US",1897,10,2,0,0,NA
"671","HANOVER, NH US",1897,10,3,0,0,NA
"672","HANOVER, NH US",1897,10,4,0,0,NA
"673","HANOVER, NH US",1897,10,5,0,0,NA
"674","HANOVER, NH US",1897,10,6,0,0,NA
"675","HANOVER, NH US",1897,10,7,0,0,NA
"676","HANOVER, NH US",1897,10,8,0,0,NA
"677","HANOVER, NH US",1897,10,9,0,0,NA
"678","HANOVER, NH US",1897,10,10,0,0,NA
"679","HANOVER, NH US",1897,10,11,0,0,NA
"680","HANOVER, NH US",1897,10,12,0.87,0,NA
"681","HANOVER, NH US",1897,10,13,0,0,NA
"682","HANOVER, NH US",1897,10,14,0,0,NA
"683","HANOVER, NH US",1897,10,15,0,0,NA
"684","HANOVER, NH US",1897,10,16,0.27,0,NA
"685","HANOVER, NH US",1897,10,17,0,0,NA
"686","HANOVER, NH US",1897,10,18,0,0,NA
"687","HANOVER, NH US",1897,10,19,0,0,NA
"688","HANOVER, NH US",1897,10,20,0,0,NA
"689","HANOVER, NH US",1897,10,21,0,0,NA
"690","HANOVER, NH US",1897,10,22,0,0,NA
"691","HANOVER, NH US",1897,10,23,0,0,NA
"692","HANOVER, NH US",1897,10,24,0,0,NA
"693","HANOVER, NH US",1897,10,25,0,0,NA
"694","HANOVER, NH US",1897,10,26,0,0,NA
"695","HANOVER, NH US",1897,10,27,0,0,NA
"696","HANOVER, NH US",1897,10,28,0.08,0,NA
"697","HANOVER, NH US",1897,10,29,0.07,0,NA
"698","HANOVER, NH US",1897,10,30,0,0,NA
"699","HANOVER, NH US",1897,10,31,0,0,NA
"700","HANOVER, NH US",1897,11,1,0.8,0,NA
"701","HANOVER, NH US",1897,11,2,1.65,0,NA
"702","HANOVER, NH US",1897,11,3,0,0,NA
"703","HANOVER, NH US",1897,11,4,0,0,NA
"704","HANOVER, NH US",1897,11,5,0,0,NA
"705","HANOVER, NH US",1897,11,6,0.13,0,NA
"706","HANOVER, NH US",1897,11,7,0,0,NA
"707","HANOVER, NH US",1897,11,8,0,0,NA
"708","HANOVER, NH US",1897,11,9,1,0,NA
"709","HANOVER, NH US",1897,11,10,0,0,NA
"710","HANOVER, NH US",1897,11,11,0.01,0,NA
"711","HANOVER, NH US",1897,11,12,0.96,2.5,NA
"712","HANOVER, NH US",1897,11,13,0,0,NA
"713","HANOVER, NH US",1897,11,14,0,0,NA
"714","HANOVER, NH US",1897,11,15,0,0,NA
"715","HANOVER, NH US",1897,11,16,0.33,0,NA
"716","HANOVER, NH US",1897,11,17,0,0,NA
"717","HANOVER, NH US",1897,11,18,0,0,NA
"718","HANOVER, NH US",1897,11,19,0,0,NA
"719","HANOVER, NH US",1897,11,20,0.06,1,NA
"720","HANOVER, NH US",1897,11,21,0,0,NA
"721","HANOVER, NH US",1897,11,22,0.1,2,NA
"722","HANOVER, NH US",1897,11,23,0,0,NA
"723","HANOVER, NH US",1897,11,24,0,0,NA
"724","HANOVER, NH US",1897,11,26,0.07,0,NA
"725","HANOVER, NH US",1897,11,27,0.5,0,NA
"726","HANOVER, NH US",1897,11,28,0,0,NA
"727","HANOVER, NH US",1897,11,29,0.17,2.3,NA
"728","HANOVER, NH US",1897,11,30,0,0,NA
"729","HANOVER, NH US",1897,12,1,0.01,0.3,NA
"730","HANOVER, NH US",1897,12,3,0.04,0.5,NA
"731","HANOVER, NH US",1897,12,7,0.07,0.8,NA
"732","HANOVER, NH US",1897,12,12,0.33,0,NA
"733","HANOVER, NH US",1897,12,14,0.83,1,NA
"734","HANOVER, NH US",1897,12,20,0.02,0.3,NA
"735","HANOVER, NH US",1897,12,21,0.09,1.3,NA
"736","HANOVER, NH US",1897,12,23,0.02,0.3,NA
"737","HANOVER, NH US",1897,12,29,0.05,1,NA
"738","HANOVER, NH US",1898,1,1,0.5,7.5,NA
"739","HANOVER, NH US",1898,1,2,0,0,NA
"740","HANOVER, NH US",1898,1,3,0,0,NA
"741","HANOVER, NH US",1898,1,4,0,0.5,NA
"742","HANOVER, NH US",1898,1,5,0.8,3.4,NA
"743","HANOVER, NH US",1898,1,6,0,0,NA
"744","HANOVER, NH US",1898,1,7,0.13,0.5,NA
"745","HANOVER, NH US",1898,1,9,0,0,NA
"746","HANOVER, NH US",1898,1,10,0,0,NA
"747","HANOVER, NH US",1898,1,11,0,0,NA
"748","HANOVER, NH US",1898,1,12,0,0,NA
"749","HANOVER, NH US",1898,1,13,0.47,0,NA
"750","HANOVER, NH US",1898,1,14,0,0,NA
"751","HANOVER, NH US",1898,1,15,0.33,4,NA
"752","HANOVER, NH US",1898,1,16,0.04,3.4,NA
"753","HANOVER, NH US",1898,1,17,0,0,NA
"754","HANOVER, NH US",1898,1,18,0,0,NA
"755","HANOVER, NH US",1898,1,19,0,0,NA
"756","HANOVER, NH US",1898,1,20,0.9,4.5,NA
"757","HANOVER, NH US",1898,1,21,0.04,0,NA
"758","HANOVER, NH US",1898,1,22,0,0,NA
"759","HANOVER, NH US",1898,1,23,0.9,7,NA
"760","HANOVER, NH US",1898,1,26,0.74,9,NA
"761","HANOVER, NH US",1898,1,27,0,0,NA
"762","HANOVER, NH US",1898,1,28,0,0,NA
"763","HANOVER, NH US",1898,1,29,0,0,NA
"764","HANOVER, NH US",1898,1,30,0,0,NA
"765","HANOVER, NH US",1898,1,31,0.04,3.5,NA
"766","HANOVER, NH US",1898,2,1,1.53,14,NA
"767","HANOVER, NH US",1898,2,2,0,0,NA
"768","HANOVER, NH US",1898,2,3,0,0,NA
"769","HANOVER, NH US",1898,2,4,0,0,NA
"770","HANOVER, NH US",1898,2,5,0,0,NA
"771","HANOVER, NH US",1898,2,6,0,0,NA
"772","HANOVER, NH US",1898,2,7,0,0,NA
"773","HANOVER, NH US",1898,2,8,0,0,NA
"774","HANOVER, NH US",1898,2,9,0.01,0,NA
"775","HANOVER, NH US",1898,2,10,0,0,NA
"776","HANOVER, NH US",1898,2,11,0,0,NA
"777","HANOVER, NH US",1898,2,12,0.01,0,NA
"778","HANOVER, NH US",1898,2,13,0,0,NA
"779","HANOVER, NH US",1898,2,14,0,0,NA
"780","HANOVER, NH US",1898,2,15,0.3,3,NA
"781","HANOVER, NH US",1898,2,16,0.92,9,NA
"782","HANOVER, NH US",1898,2,17,0,0,NA
"783","HANOVER, NH US",1898,2,18,0,0,NA
"784","HANOVER, NH US",1898,2,19,0,0,NA
"785","HANOVER, NH US",1898,2,20,0.43,2.2,NA
"786","HANOVER, NH US",1898,2,21,0.4,1,NA
"787","HANOVER, NH US",1898,2,22,0.06,0.5,NA
"788","HANOVER, NH US",1898,2,23,0.26,0.8,NA
"789","HANOVER, NH US",1898,2,24,0,0,NA
"790","HANOVER, NH US",1898,2,25,0.03,0.5,NA
"791","HANOVER, NH US",1898,2,26,0.04,0.8,NA
"792","HANOVER, NH US",1898,2,27,0,0,NA
"793","HANOVER, NH US",1898,2,28,0,0,NA
"794","HANOVER, NH US",1898,3,1,0,0,NA
"795","HANOVER, NH US",1898,3,2,0,0,NA
"796","HANOVER, NH US",1898,3,3,0,0,NA
"797","HANOVER, NH US",1898,3,4,0,0,NA
"798","HANOVER, NH US",1898,3,5,0,0,NA
"799","HANOVER, NH US",1898,3,6,0,0,NA
"800","HANOVER, NH US",1898,3,7,0,0,NA
"801","HANOVER, NH US",1898,3,8,0,0,NA
"802","HANOVER, NH US",1898,3,9,0,0,NA
"803","HANOVER, NH US",1898,3,10,0,0,NA
"804","HANOVER, NH US",1898,3,11,0,0,NA
"805","HANOVER, NH US",1898,3,12,0.01,0,NA
"806","HANOVER, NH US",1898,3,13,0.04,0,NA
"807","HANOVER, NH US",1898,3,14,0,0,NA
"808","HANOVER, NH US",1898,3,15,0,0,NA
"809","HANOVER, NH US",1898,3,16,0.01,0.2,NA
"810","HANOVER, NH US",1898,3,17,0.02,0,NA
"811","HANOVER, NH US",1898,3,18,0,0,NA
"812","HANOVER, NH US",1898,3,19,0.32,0,NA
"813","HANOVER, NH US",1898,3,20,0.24,0,NA
"814","HANOVER, NH US",1898,3,21,0,0,NA
"815","HANOVER, NH US",1898,3,22,0.01,0,NA
"816","HANOVER, NH US",1898,3,23,0.03,0,NA
"817","HANOVER, NH US",1898,3,24,0,0,NA
"818","HANOVER, NH US",1898,3,25,0,0,NA
"819","HANOVER, NH US",1898,3,26,0,0,NA
"820","HANOVER, NH US",1898,3,27,0,0,NA
"821","HANOVER, NH US",1898,3,28,0.02,0,NA
"822","HANOVER, NH US",1898,3,29,0.34,0,NA
"823","HANOVER, NH US",1898,3,30,0,0,NA
"824","HANOVER, NH US",1898,3,31,0.13,1,NA
"825","HANOVER, NH US",1898,4,1,0,0,NA
"826","HANOVER, NH US",1898,4,2,0,0,NA
"827","HANOVER, NH US",1898,4,3,0,0,NA
"828","HANOVER, NH US",1898,4,4,0,0,NA
"829","HANOVER, NH US",1898,4,5,0.06,0.6,NA
"830","HANOVER, NH US",1898,4,6,0.03,0.4,NA
"831","HANOVER, NH US",1898,4,7,0,0,NA
"832","HANOVER, NH US",1898,4,8,0,0,NA
"833","HANOVER, NH US",1898,4,9,0,0,NA
"834","HANOVER, NH US",1898,4,10,0,0,NA
"835","HANOVER, NH US",1898,4,11,0,0,NA
"836","HANOVER, NH US",1898,4,12,0,0,NA
"837","HANOVER, NH US",1898,4,13,0,0,NA
"838","HANOVER, NH US",1898,4,14,0,0,NA
"839","HANOVER, NH US",1898,4,15,0.23,0,NA
"840","HANOVER, NH US",1898,4,16,0.1,0,NA
"841","HANOVER, NH US",1898,4,17,0,0,NA
"842","HANOVER, NH US",1898,4,18,0,0,NA
"843","HANOVER, NH US",1898,4,19,0.04,0,NA
"844","HANOVER, NH US",1898,4,20,0.26,0,NA
"845","HANOVER, NH US",1898,4,21,0.04,0,NA
"846","HANOVER, NH US",1898,4,22,0,0,NA
"847","HANOVER, NH US",1898,4,23,0.24,0,NA
"848","HANOVER, NH US",1898,4,24,1.06,0,NA
"849","HANOVER, NH US",1898,4,25,0.7,0,NA
"850","HANOVER, NH US",1898,4,26,0.04,0,NA
"851","HANOVER, NH US",1898,4,27,0,0,NA
"852","HANOVER, NH US",1898,4,28,0,0,NA
"853","HANOVER, NH US",1898,4,29,0.02,0,NA
"854","HANOVER, NH US",1898,4,30,0,0,NA
"855","HANOVER, NH US",1898,7,19,0.5,0.5,NA
"856","HANOVER, NH US",1898,7,20,0.4,0.4,NA
"857","HANOVER, NH US",1898,7,23,0.1,0.1,NA
"858","HANOVER, NH US",1898,11,1,0,0,NA
"859","HANOVER, NH US",1898,11,2,0,0,NA
"860","HANOVER, NH US",1898,11,3,0,0,NA
"861","HANOVER, NH US",1898,11,4,0,0,NA
"862","HANOVER, NH US",1898,11,5,0,0,NA
"863","HANOVER, NH US",1898,11,6,0.05,0,NA
"864","HANOVER, NH US",1898,11,7,0,0,NA
"865","HANOVER, NH US",1898,11,8,0,0,NA
"866","HANOVER, NH US",1898,11,9,0,0,NA
"867","HANOVER, NH US",1898,11,10,1.47,4.5,NA
"868","HANOVER, NH US",1898,11,11,0.22,0,NA
"869","HANOVER, NH US",1898,11,12,0,0,NA
"870","HANOVER, NH US",1898,11,13,0,0,NA
"871","HANOVER, NH US",1898,11,14,0,0,NA
"872","HANOVER, NH US",1898,11,15,0,0,NA
"873","HANOVER, NH US",1898,11,16,0,0,NA
"874","HANOVER, NH US",1898,11,17,0,0,NA
"875","HANOVER, NH US",1898,11,18,0.01,0,NA
"876","HANOVER, NH US",1898,11,19,0.68,0,NA
"877","HANOVER, NH US",1898,11,20,0,0,NA
"878","HANOVER, NH US",1898,11,21,0,0,NA
"879","HANOVER, NH US",1898,11,22,0,0,NA
"880","HANOVER, NH US",1898,11,23,0.03,0,NA
"881","HANOVER, NH US",1898,11,24,0.61,8.5,NA
"882","HANOVER, NH US",1898,11,26,0.04,0.5,NA
"883","HANOVER, NH US",1898,11,27,0.6,6,NA
"884","HANOVER, NH US",1898,11,28,0,0,NA
"885","HANOVER, NH US",1898,11,29,0,0,NA
"886","HANOVER, NH US",1898,11,30,0,0,NA
"887","HANOVER, NH US",1898,12,8,0.01,0.3,NA
"888","HANOVER, NH US",1898,12,11,0,0,NA
"889","HANOVER, NH US",1898,12,13,0.04,3,NA
"890","HANOVER, NH US",1898,12,27,0.15,1.5,NA
"891","HANOVER, NH US",1898,12,31,0.03,0.5,NA
"892","HANOVER, NH US",1899,1,7,0.19,7.5,NA
"893","HANOVER, NH US",1899,1,9,0.01,0.5,NA
"894","HANOVER, NH US",1899,2,1,0,0,NA
"895","HANOVER, NH US",1899,2,2,0,0,NA
"896","HANOVER, NH US",1899,2,3,0.08,0,NA
"897","HANOVER, NH US",1899,2,4,0,0,NA
"898","HANOVER, NH US",1899,2,5,0,0,NA
"899","HANOVER, NH US",1899,2,6,0,0,NA
"900","HANOVER, NH US",1899,2,7,0,0,NA
"901","HANOVER, NH US",1899,2,8,0.3,6.5,NA
"902","HANOVER, NH US",1899,2,9,0,0,NA
"903","HANOVER, NH US",1899,2,10,0,0,NA
"904","HANOVER, NH US",1899,2,11,0,0,NA
"905","HANOVER, NH US",1899,2,12,0,0,NA
"906","HANOVER, NH US",1899,2,13,0.81,15,NA
"907","HANOVER, NH US",1899,2,14,0,0,NA
"908","HANOVER, NH US",1899,2,15,0,0,NA
"909","HANOVER, NH US",1899,2,16,0,0,NA
"910","HANOVER, NH US",1899,2,17,0,0,NA
"911","HANOVER, NH US",1899,2,18,0.09,0,NA
"912","HANOVER, NH US",1899,2,19,0,0,NA
"913","HANOVER, NH US",1899,2,20,0,0,NA
"914","HANOVER, NH US",1899,2,21,0,0,NA
"915","HANOVER, NH US",1899,2,22,0.16,0,NA
"916","HANOVER, NH US",1899,2,23,0,0,NA
"917","HANOVER, NH US",1899,2,24,0,0,NA
"918","HANOVER, NH US",1899,2,25,0,0,NA
"919","HANOVER, NH US",1899,2,26,0.1,0,NA
"920","HANOVER, NH US",1899,2,27,0.35,0,NA
"921","HANOVER, NH US",1899,2,28,0,0,NA
"922","HANOVER, NH US",1899,3,1,0,0,NA
"923","HANOVER, NH US",1899,3,2,0.21,3.5,NA
"924","HANOVER, NH US",1899,3,3,0,0,NA
"925","HANOVER, NH US",1899,3,4,0.29,3,NA
"926","HANOVER, NH US",1899,3,5,0.8,0,NA
"927","HANOVER, NH US",1899,3,6,0,0,NA
"928","HANOVER, NH US",1899,3,7,0.55,9,NA
"929","HANOVER, NH US",1899,3,8,0,0,NA
"930","HANOVER, NH US",1899,3,9,0.07,1.5,NA
"931","HANOVER, NH US",1899,3,10,0,0,NA
"932","HANOVER, NH US",1899,3,11,0.09,0.5,NA
"933","HANOVER, NH US",1899,3,12,0.27,0,NA
"934","HANOVER, NH US",1899,3,13,0,0,NA
"935","HANOVER, NH US",1899,3,14,0,0,NA
"936","HANOVER, NH US",1899,3,15,0.49,6,NA
"937","HANOVER, NH US",1899,3,16,0,0,NA
"938","HANOVER, NH US",1899,3,17,0,0,NA
"939","HANOVER, NH US",1899,3,18,0.19,3,NA
"940","HANOVER, NH US",1899,3,19,0.28,0.5,NA
"941","HANOVER, NH US",1899,3,20,0.2,2,NA
"942","HANOVER, NH US",1899,3,21,0,0,NA
"943","HANOVER, NH US",1899,3,22,0.4,4,NA
"944","HANOVER, NH US",1899,3,23,0.56,5.5,NA
"945","HANOVER, NH US",1899,3,24,0,0,NA
"946","HANOVER, NH US",1899,3,25,0,0,NA
"947","HANOVER, NH US",1899,3,26,0.09,1,NA
"948","HANOVER, NH US",1899,3,27,0,0,NA
"949","HANOVER, NH US",1899,3,28,0.02,0,NA
"950","HANOVER, NH US",1899,3,29,0.83,0,NA
"951","HANOVER, NH US",1899,3,30,0,0,NA
"952","HANOVER, NH US",1899,3,31,0,0,NA
"953","HANOVER, NH US",1899,10,1,0,0,NA
"954","HANOVER, NH US",1899,10,3,0,0,NA
"955","HANOVER, NH US",1899,10,4,0,0,NA
"956","HANOVER, NH US",1899,10,5,0,0,NA
"957","HANOVER, NH US",1899,10,6,0,0,NA
"958","HANOVER, NH US",1899,10,7,0,0,NA
"959","HANOVER, NH US",1899,10,8,0,0,NA
"960","HANOVER, NH US",1899,10,9,0.05,0,NA
"961","HANOVER, NH US",1899,10,10,0,0,NA
"962","HANOVER, NH US",1899,10,11,0,0,NA
"963","HANOVER, NH US",1899,10,12,0,0,NA
"964","HANOVER, NH US",1899,10,13,0,0,NA
"965","HANOVER, NH US",1899,10,14,0,0,NA
"966","HANOVER, NH US",1899,10,15,0,0,NA
"967","HANOVER, NH US",1899,10,16,0,0,NA
"968","HANOVER, NH US",1899,10,17,0,0,NA
"969","HANOVER, NH US",1899,10,18,0.23,0,NA
"970","HANOVER, NH US",1899,10,19,0,0,NA
"971","HANOVER, NH US",1899,10,20,0.14,0,NA
"972","HANOVER, NH US",1899,10,21,0,0,NA
"973","HANOVER, NH US",1899,10,22,0,0,NA
"974","HANOVER, NH US",1899,10,23,0.02,0,NA
"975","HANOVER, NH US",1899,10,24,0,0,NA
"976","HANOVER, NH US",1899,10,25,0,0,NA
"977","HANOVER, NH US",1899,10,26,0,0,NA
"978","HANOVER, NH US",1899,10,27,0.44,0,NA
"979","HANOVER, NH US",1899,10,28,0.26,0,NA
"980","HANOVER, NH US",1899,10,29,0.31,0,NA
"981","HANOVER, NH US",1899,10,30,0,0,NA
"982","HANOVER, NH US",1899,10,31,0.15,0,NA
"983","HANOVER, NH US",1899,11,1,0.75,0,NA
"984","HANOVER, NH US",1899,11,2,0,0,NA
"985","HANOVER, NH US",1899,11,3,0,0,NA
"986","HANOVER, NH US",1899,11,4,0.45,0,NA
"987","HANOVER, NH US",1899,11,5,0,0,NA
"988","HANOVER, NH US",1899,11,6,0,0,NA
"989","HANOVER, NH US",1899,11,7,0,0,NA
"990","HANOVER, NH US",1899,11,8,0,0,NA
"991","HANOVER, NH US",1899,11,9,0,0,NA
"992","HANOVER, NH US",1899,11,10,0.03,0,NA
"993","HANOVER, NH US",1899,11,11,0,0,NA
"994","HANOVER, NH US",1899,11,12,0.35,3,NA
"995","HANOVER, NH US",1899,11,13,0,0,NA
"996","HANOVER, NH US",1899,11,14,0,0,NA
"997","HANOVER, NH US",1899,11,15,0.22,0,NA
"998","HANOVER, NH US",1899,11,16,0,0,NA
"999","HANOVER, NH US",1899,11,17,0,0,NA
"1000","HANOVER, NH US",1899,11,18,0,0,NA
